"","ID","CALAGUA","ESCASEZ","Falta_ab","falla_AB","inf","PRESHDRL","SUBSIDE","USOSUEL","PRESME","dev_agua","FALTA_D","gasto","Pet_del_dren","abast","edad","Pop_ageb","I_ix","S_M","S_sd","F_M","F_sd"
"4937",7981,0.039311974780144,0.0625,0.125,1,0.9805,0.263149165068247,1,0.330996872461748,0.125,0,0.018,3.846,0.12,139,64,1303,0.80082,1.09125,0.425522787706067,1.75,1.83225076262581
"4938",7982,0.17687116542195,0.0625,0.0625,1,0.7744,0.682782251014801,1,0.845920185672886,0.0625,0,0.074,4.615,0.12,61,64,619,0.83272,0.6475,0.287141080307225,1.75,1.83225076262581
"4939",7983,0.988366526612051,0.0625,0.0625,1,0.5717,0.998320680757653,1,0.085298858333494,0.0625,0,0.074,3.846,0.12,15,64,277,0.87317,0.17625,0.067810134093027,1.75,1.83225076262581
"4940",7984,0.917946802808121,0.0625,0.0625,1,0.1625,0.434810284147389,1,0.663370367909798,0.0625,0,0.074,0.769,0.12,102,64,1635,0.77696,1.3225,0.506239638341933,1.75,1.83225076262581
"4941",7985,0.790095799746985,0.0625,0.0625,1,0.8352,0.371254276201132,1,0.268685195203023,0.125,0,0.074,0.769,0.12,109,64,1478,0.79488,1.46875,0.63689957719296,1.75,1.83225076262581
"4942",7986,0.453140121413598,0.0625,0.0625,1,0.5975,0.926448174778842,1,0.352938856049322,0.0625,0,1,0,0.12,87,64,1405,0.79551,1.09875,0.414537177378063,1.75,1.83225076262581
"4943",7987,0.859403313132983,0.0625,0.0625,1,0.8089,0.531384481901022,1,0.612397263253908,0.0625,0,0.018,1.923,0.12,78,64,769,0.79467,0.6425,0.248409224581421,1.75,1.83225076262581
"4944",7988,0.540462664581778,0.0625,0.0625,1,0.5317,0.868635505769141,1,0.248200397067113,0.125,0,0.018,14.538,0.12,68,64,4471,0.66701,1.58375,0.409073430362534,14.25125,8.7364318272066
"4945",7989,0.708187296001747,0.0625,0.0625,1,0.4298,0.271567248302139,1,0.749441063039994,0.0625,0,0.075,8.615,0.12,143,64,10606,0.63721,4.01,1.0231464076214,15.375,9.57582521621132
"4946",7990,0.750112359638697,0.0625,0.25,1,0.5234,0.786996842778671,1,0.968593786646164,0,0,0.075,18.307,0.12,460,64,9428,0.62068,3.3875,0.725942736820789,15.37,9.56336910149496
"4947",7991,0.319319138788176,0.0625,0.0625,1,0.9128,0.422516192422255,1,0.180903638621527,0,0,1,2.307,0.12,106,64,1436,0.79865,0.56375,0.09022788609167,1.75,1.83225076262581
"4948",7992,0.637220286927567,0.0625,0.0625,1,0.4854,0.993203841426308,1,0.55785509341658,0,0,0.074,10.769,0.12,74,64,1105,0.78033,0.88125,0.225542995584307,1.75,1.83225076262581
"4949",7993,0.091243530690646,0.0625,0.0625,1,0.5507,0.629375313419735,1,0.718714525237971,0,0,0.074,6.153,0.12,100,64,1289,0.80957,1.235,0.371329657158857,1.75,1.83225076262581
"4950",7994,0.230556189418932,0.0625,0.0625,1,0.5276,0.729722288419503,1,0.493741489029732,0,0,1,7.692,0.12,21,64,434,0.77997,0.395,0.12861903880397,1.75,1.83225076262581
"4951",7995,0.703426919394668,0.0625,0.0625,1,0.2629,0.765240981870031,1,0.108046579446556,0,0,0.074,3.461,0.12,126,64,1459,0.79798,1.26875,0.356988895385517,1.75,1.83225076262581
"4952",7996,0.489110968922249,0.0625,0.0625,1,0.2326,0.675807693688372,1,0.858411784568343,0,0,0.074,0,0.12,9,64,224,0.87711,0.3375,0.131556614646102,1.75,1.83225076262581
"4953",7997,0.197450584978139,0.0625,0.0625,1,0.0587,0.34692334103163,1,0.317917633947891,0,0,0.074,8.846,0.12,98,64,1761,0.8182,2.37875,0.807278275618584,1.75,1.83225076262581
"4954",7998,0.164163569323426,0.0625,0.0625,1,0.3927,0.15382665415246,1,0.593064401697092,0.125,0,0.074,7.307,0.12,3490,64,3596,0.72948,6.7025,3.23751999442254,1.75,1.83225076262581
"4955",7999,0.684318131572799,0.0625,0.0625,1,0.8692,0.250424198274444,1,0.406762844708681,0.0625,0,1,0,0.12,75,64,1450,0.78849,1.26375,0.483408655871436,1.75,1.83225076262581
"4956",8000,0.114886584427507,0.0625,0.0625,1,0.1096,0.544786212424313,1,0.952032303072908,0.0625,0,1,4.512167,0.12,53,64,568,0.79105,0.44125,0.157519840020234,1.90625,1.86422666846834
"4957",8001,0.655361716471871,0.0625,0.5,1,0.7499,0.492048622107787,1,0.729298916696505,0.0625,0,0.018,7.541789,0.12,907,64,9973,0.73346,3.34625,0.392935381819602,18.0925,10.765132538498
"4958",8002,0.112590813460705,0.0625,0.125,1,0.047,0.499870466458011,1,0.400053777504749,0,0,1,7.654696,0.12,158,64,6141,0.7417,2.18375,0.247324974188099,18.625,11.04455263273
"4959",8003,0.068368949949113,0.0625,0.125,1,0.4763,0.175719869785294,1,0.349669544342497,0,0,0.018,14.23,0.12,243,64,9947,0.80031,3.84125,0.455331511883687,18.625,11.04455263273
"4960",8004,0.687429510869446,0.0625,0.0625,1,0.588,0.773317450769454,1,0.693981564426608,0,0,0.082,35.769,0.12,97,64,1477,0.71573,0.46875,0.055661605130595,12.34,6.1573626079446
"4961",8005,0.779181758433607,0.0625,0.25,1,0.2189,0.627613835694058,1,0.90431631077613,0,0,0.075,20.769,0.12,314,64,9256,0.74278,5.7275,1.34002931737652,9.125,3.93635073930882
"4962",8006,0.646237584372938,0.0625,0.125,1,0.9621,0.68775791131251,1,0.021665537916865,0,0,0.018,6.923,0.12,185,64,7157,0.73975,4.51375,1.03397896496979,21.89125,12.8372353916254
"4963",8007,0.121258621454726,0.0625,0.25,1,0.2366,0.086874438276774,1,0.383619340875256,0,0,0.075,33.461,0.12,438,64,7606,0.72002,4.74625,1.14340265998341,21.7775,12.7700349591198
"4964",8008,0.257930878474995,0.0625,0.125,1,0.0274,0.129192089410506,1,0.377637691447327,0,0,0.018,33.846154,0.12,214,64,5978,0.69918,2.38125,0.598102654829659,59.83125,25.7356275770713
"4965",8009,0.044918730793295,0.0625,0.0625,1,0.0677,0.490985020374165,1,0.043606088743641,0,0,0.076,12.384,0.12,184,64,7546,0.62991,2.73875,1.0223423734598,33.2625,15.4843051876039
"4966",8010,0.828207229884585,0.0625,0.0625,1,0.0909,0.721771472889298,1,0.886392842112964,0,0,0.018,12.964286,0.12,232,64,5427,0.81999,72.07375,23.9485018544257,18.1425,10.7940310886553
"4967",8011,0.038168995039622,0.0625,0.125,1,0.612,0.571453215028714,1,0.690983980104629,0,0,0.018,18.076,0.12,274,64,6591,0.71345,3.91375,0.930083521595162,22.125,12.9773153728232
"4968",8012,0.882297694126898,0.0625,0.5,1,0.927,0.520441961654194,1,0.013640401667133,0,0,0.075,34.615,0.12,690,64,9879,0.67712,4.38625,1.03673853295529,22.125,12.9773153728232
"4969",8013,0.601053810185126,0.0625,0.0625,1,0.4876,0.740302354376237,1,0.071828858384715,0,0,0.018,17.23,0.12,62,64,5799,0.65499,3.43875,0.64252709781656,62.48375,26.898073185108
"4970",8014,0.78641911388812,0.0625,0.125,1,0.1047,0.874247570619616,1,0.458856790212374,0,0,0.074,8.900429,0.12,259,64,4508,0.79735,1.80875,0.228500547045297,17.85875,10.5939921485178
"4971",8015,0.254563586061363,0.0625,0.0625,1,0.255,0.523284896722206,1,0.809367556861395,0,0,0.074,10,0.12,94,64,4964,0.78516,1.89125,0.246021921206803,18.385,10.8915694789266
"4972",8016,0.842860776461666,0.0625,0.25,1,0.2359,0.829590524430105,1,0.126425327171891,0,0,0.018,10.769,0.12,278,64,8895,0.72368,5.20875,1.2444899988119,16.45,8.45185355832841
"4973",8017,0.878818565849693,0.0625,0.0625,1,0.9847,0.775002708601405,1,0.955626172469533,0,0,1,15.384,0.12,84,64,1429,0.72117,0.7,0.161067865022347,22.07875,12.9455722573947
"4974",8018,0.606451504446967,0.0625,0.0625,1,0.703,0.357063472487939,1,0.064734324864485,0,0,0.076,38.461,0.12,153,64,4340,0.67324,1.70625,0.4002476911685,29.83875,15.0393697032631
"4975",8019,0.01134161324242,0.0625,0.125,1,0.5449,0.569030801712352,1,0.464362327799918,0,0,0.076,6.41807,0.12,290,64,10430,0.62583,3.52,0.833889338324594,95.5725,40.4341866494183
"4976",8020,0.818002088373765,0.0625,0.0625,1,0.1299,0.897876731245094,1,0.672443613114327,0,0,0.018,0,0.12,278,64,4859,0.64837,1.68375,0.574131331416677,95.625,40.4578705039487
"4977",8021,0.521786878559386,0.0625,0.0625,1,0.4039,0.317158301582656,1,0.336231599595294,0,0,0.018,6.461,0.12,41,64,2055,0.61853,1.44375,0.316044187688096,94.915,40.1629655279588
"4978",8022,0.46977412608643,0.0625,0.25,1,0.0704,0.954182912747783,1,0.99431712774571,0,0,0.074,10.153,0.12,578,64,8504,0.80646,3.1275,0.332254205605974,6.6425,3.78363298582574
"4979",8023,0.050300434645334,0.0625,0.125,1,0.1634,0.290230609278082,1,0.830428099286041,0,0,0.074,3.083545,0.12,184,64,4065,0.81987,1.53875,0.181063327516725,6.53375,3.43613128595019
"4980",8024,0.022511747524427,0.0625,0.25,1,0.3595,0.145910317991362,1,0.45365759179321,0,0,0.018,11.923,0.12,540,64,7115,0.76388,2.5225,0.292367185964109,6.52875,3.50576846069446
"4981",8025,0.882141697596718,0.0625,0.0625,1,0.0018,0.160789025846046,1,0.051461541831917,0,0,0.074,10.769,0.12,81,64,1860,0.75451,0.6325,0.075545634269248,7.75,4.49602999481606
"4982",8026,0.321354390959064,0.0625,0.0625,1,0.5161,0.714618850171677,1,0.579857385175229,0,0,0.084,22.307,0.12,82,64,2705,0.75789,1.42875,0.335577859817955,8.01875,4.22550905639951
"4983",8027,0.772746368312705,0.0625,0.0625,1,0.4154,0.460353592132651,1,0.511007454161191,0,0,0.074,27.692,0.12,0,64,16,0.70764,0,0,7.81625,4.42166076588553
"4984",8028,0.603047392701725,0.0625,0.0625,1,0.3132,0.859370292559068,1,0.711358511534616,0,0,0.187,26.538,0.12,14,64,332,0.66359,0.09375,0.020658792662828,90.33375,38.2380180812986
"4985",8029,0.690859834690405,0.0625,0.0625,1,0.3312,0.510624056999964,1,0.87403406795079,0,0,0.085,21.815903,0.12,101,64,3156,0.75115,2.3,0.437166199190065,95.625,40.4578705039487
"4986",8030,0.504884445886219,0.0625,0.0625,1,0.7532,0.085779605548364,1,0.572178929854222,0,0,0.074,1.615,0.12,105,64,2274,0.6541,0.7875,0.169347487222489,95.40875,40.3658301174574
"4987",8031,0.299722722319703,0.0625,0.0625,1,0.9929,0.74579815027592,1,0.822491940297727,0,0,0.074,63.538,0.12,19,64,237,0.78839,0.09125,0.036030740843262,95.625,40.4578705039487
"4988",8032,0.995847235544317,0.0625,0.0625,1,0.6897,0.356577273173781,1,0.126780726812608,0,0,0.105,72.692,0.12,47,64,1154,0.57516,0.51875,0.069372184627559,95.625,40.4578705039487
"4989",8033,0.771406566958417,0.0625,0.0625,1,0.5258,0.294492399998265,1,0.6988811467716,0,0,0.018,7,0.12,71,64,2559,0.60628,1.525,0.260548871204067,94.89375,40.1499243683686
"4990",8034,0.227745820157061,0.0625,0.125,1,0.6798,0.14516507853116,1,0.99313699471377,0,0,0.074,8.079,0.12,140,64,2664,0.84047,4.10375,2.76479881727405,7.52875,8.19999553571307
"4991",8035,0.0684889669812,0.0625,0.0625,1,0.4863,0.069629998643626,1,0.720397226952237,0,0,0.018,31.538,0.12,24,64,631,0.81479,2.22875,0.242336100724355,22.33125,12.1369711890099
"4992",8036,0.038496596788084,0.0625,0.0625,1,0.4193,0.204086635791543,1,0.692176745582414,0,0,0.074,59.910769,0.12,29,64,249,0.69528,0.0975,0.049785253123505,95.625,40.4578705039487
"4993",8037,0.657506904304925,0.0625,0.125,1,0.2066,0.402557728133562,1,0.034989043389609,0,0,0.074,10.927964,0.12,220,64,4100,0.8529,6.02125,4.12338778017716,7.6625,8.53998452658351
"4994",8038,0.112262795400942,0.0625,0.0625,1,0.3817,0.237785172752283,1,0.652990370504951,0,0,0.074,11.923,0.12,110,64,807,0.7933,2.84875,0.744703920072553,7.49875,8.81463302453045
"4995",8039,0.992069054529125,0.0625,0.125,1,0.4247,0.124164202463338,1,0.252391113774993,0,0,0.074,4.23,0.12,232,64,2504,0.80345,8.7525,1.02284966078667,15.75,14.4197285490598
"4996",8040,0.762737344540758,0.0625,0.0625,1,0.0146,0.67154572169109,1,0.621020262131284,0,0,0.018,11.923,0.12,93,64,3125,0.78452,11.14,1.31094295397299,17.71,14.1228366232041
"4997",8041,0.583089977023573,0.0625,0.0625,1,0.0701,0.168120957446913,1,0.449625542538312,0,0,0.074,32.692,0.12,98,64,1958,0.74178,2.28125,0.642171261091173,80.5,33.6255922943055
"4998",8042,0.678655025631851,0.0625,0.125,1,0.4198,0.379946745170323,1,0.55833835788433,0.0625,0,0.074,43.589476,0.12,260,64,8210,0.74045,10.80125,3.24446974536232,76.45125,31.8144551321745
"4999",8043,0.199654504468304,0.0625,0.0625,1,0.905,0.546110989236408,1,0.951507989543369,0.25,0,0.018,5.538,0.12,228,64,2228,0.72228,2.28,0.800285663283519,95.625,40.4578705039487
"5000",8044,0.144434470383817,0.0625,0.0625,1,0.4926,0.230323010666087,1,0.876648306350888,0.25,0,0.074,22.846,0.12,71,64,2645,0.68631,2.95125,1.14479489741301,95.625,40.4578705039487
"5001",8045,0.120435659416316,0.0625,0.0625,1,0.4175,0.792576119800099,1,0.790125174733359,0.125,0,0.074,13.761455,0.12,41,64,2218,0.62169,1.8625,0.568123477524283,95.625,40.4578705039487
"5002",8046,0.903266519302533,0.0625,0.125,1,0.7302,0.303480083430122,1,0.452226315812209,0.0625,0,0.077,8.666667,0.06,379,64,5291,0.48746,3.40125,1.30716090932109,94.15875,39.8461173722467
"5003",8047,0.479940841644003,0.0625,0.125,1,0.5029,0.807067996220641,1,0.85171180882828,0.0625,0,0.018,11.076,0.12,197,64,3060,0.8356,8.2225,3.58089274583069,7.5175,8.10828632590495
"5004",8048,0.07064164731871,0.0625,0.0625,1,0.8463,0.993073173789911,1,0.344725760820081,0.0625,0,0.074,38.050583,0.12,31,64,768,0.83871,1.89875,0.814922213641102,7.45,8.76843690256626
"5005",8049,0.743422032242503,0.0625,0.125,1,0.1627,0.555960296881935,1,0.935817935452184,0.0625,0,0.074,30.996704,0.12,175,64,1327,0.74994,1.4275,1.20799420528412,14.3125,13.2182511810645
"5006",8050,0.445557739971549,0.0625,0.0625,1,0.9459,0.852138891363933,1,0.740853011168579,0.0625,0,0.018,12.692,0.12,89,64,1165,0.73358,0.18,0.046291004988628,15.805,14.366921332402
"5007",8051,0.539820305621455,0.0625,0.125,1,0.3886,0.957833353105615,1,0.899804132567729,0.0625,0,0.018,22.846,0.12,212,64,3446,0.69169,4.70375,1.52407290320565,95.39375,40.3526051336395
"5008",8052,0.062109946126501,0.0625,0.0625,1,0.6696,0.469761771372026,1,0.039783409999133,0.0625,0,0.018,11.076,0.12,86,64,2365,0.60871,2.09,0.9409721416857,95.27,40.3095869490125
"5009",8053,0.716244511585489,0.0625,0.125,1,0.7459,0.356838017435626,1,0.125603699380642,0.0625,0,0.074,17.669857,0.12,160,64,1432,0.76885,1.8425,1.43267731388275,15.75,14.4197285490598
"5010",8054,0.424301545027083,0.0625,0.25,1,0.6899,0.180628772721165,1,0.666915361977621,0.0625,0,0.074,17.692,0.12,397,64,3040,0.73089,3.9025,2.93789404651894,34.805,18.5181779418417
"5011",8055,0.028230552799784,0.0625,0.25,1,0.1561,0.034102297817726,1,0.290141905588745,0.0625,0,0.074,9.615,0.12,280,64,2936,0.79055,6.1225,0.665297999825217,36.1375,20.0237978058966
"5012",8056,0.179733485617213,0.0625,0.5,1,0.2523,0.942461093602246,1,0.194655475820576,0.0625,0,0.075,13.461,0.12,591,64,5041,0.74636,11.22125,1.19323614594933,35.935,19.7368625383353
"5013",8057,0.465151262429291,0.0625,0.25,1,0.2997,0.840360460269821,1,0.406945179584477,0.0625,0,0.018,16.010286,0.12,383,64,6373,0.79246,8.54375,2.94029608567379,26.5,11.5511285781335
"5014",8058,0.176141988736436,0.0625,0.125,1,0.8108,0.64215414567042,1,0.803630889224386,0.0625,0,0.074,12.461,0.12,209,64,4347,0.7479,4.77875,1.6774337329896,49.71125,21.5854795356905
"5015",8059,0.215934737397047,0.0625,0.0625,1,0.3132,0.241346061855086,1,0.527901138738265,0.0625,0,0.079,26.307,0.12,96,64,2026,0.72857,2.74,0.997367964766693,43.92625,19.6222235069613
"5016",8060,0.844291994554444,0.0625,0.125,1,0.1621,0.653536518569976,1,0.768480174983147,0.125,0,0.074,15.23,0.12,182,64,5036,0.72959,1.8925,0.122094810934547,6.89,3.76093073586845
"5017",8061,0.341089369731119,0.0625,0.125,1,0.1443,0.586505467015095,1,0.716043264174017,0.0625,0,0.018,8.076,0.12,177,64,6023,0.74903,2.40375,0.19323837980218,3.9025,1.55875179000928
"5018",8062,0.515481482001964,0.0625,0.25,1,0.4585,0.141940190728422,1,0.12405301726668,0.0625,0,1,5.316688,0.12,389,64,2303,0.74865,2.91875,2.18337509047673,34.52,18.3974066495409
"5019",8063,0.910969059674045,0.0625,0.125,1,0.242,0.408099012926756,1,0.977115397179987,0.0625,0,0.074,8.076,0.12,164,64,1253,0.7846,0.3075,0.09706404365896,36.22875,20.2051517033934
"5020",8064,0.79452553871609,0.0625,0.125,1,0.7782,0.397816190468627,1,0.547044790966077,0.0625,0,0.079,7.692,0.12,109,64,2127,0.76077,4.275,0.539364705662404,36.3075,20.2537310495763
"5021",8065,0.800298365094489,0.0625,0.125,1,0.8323,0.855440858700854,1,0.9862126069732,1,0,0.018,10,0.12,191,64,5904,0.80678,14.31375,1.53569842184497,36.535,20.1218119036461
"5022",8066,0.918969482871903,0.0625,0.125,1,0.5995,0.325562900094853,1,0.941386615003024,0.125,0,0.074,21.923,0.12,207,64,6762,0.76353,4.40125,0.954424845503453,26.5,11.5511285781335
"5023",8067,0.792487236417943,0.0625,0.125,1,0.4894,0.840328479454181,1,0.13559939977157,0.25,0,0.075,18.440367,0.12,246,64,8632,0.74081,10.835,4.08861485451631,26.5,11.5511285781335
"5024",8068,0.893142450370329,0.0625,0.25,1,0.0268,0.556158556056732,1,0.988270963382549,0.125,0,0.018,8.307,0.12,316,64,7359,0.70918,2.85625,0.304158675694119,25.26375,14.8105193672799
"5025",8069,0.883800071643604,0.0625,0.0625,1,0.5043,0.418379908476556,1,0.034836448554787,0.125,0,0.076,13.615,0.12,65,64,4504,0.74747,2.635,0.425373785208795,25.25,14.8684709560677
"5026",8070,0.395002767672824,0.0625,0.125,1,0.4875,0.098375108191826,1,0.625929251900818,0.0625,0,0.074,3.923,0.12,176,64,2733,0.70686,1.505,0.243545243670013,6.2325,3.61597151537453
"5027",8071,0.284507727579351,0.0625,0.25,1,0.4808,0.93623739790551,1,0.192417343936403,0.0625,0,0.074,20.1575,0.12,324,64,2599,0.80286,4.16375,3.15841704248912,16.875,10.881668727071
"5028",8072,0.257753637876185,0.0625,0.25,1,0.6267,0.769669769234634,1,0.909529361140917,0.125,0,0.074,9.23,0.12,399,64,2617,0.78326,3.60375,2.71453725338224,24.975,14.2773056681874
"5029",8073,0.09415278973808,0.0625,0.25,1,0.5987,0.631034349107922,1,0.120413923253066,0.125,0,0.074,2.307,0.12,408,64,1678,0.73527,0.31,0.095018795133234,7.3025,6.20438727261374
"5030",8074,0.041586259472072,0.0625,0.125,1,0.8721,0.639412393223837,1,0.646533934803581,0.25,0,0.074,14.615,0.12,164,64,2212,0.8415,0.49625,0.204655634106243,7.50625,6.67375657225481
"5031",8075,0.211617999015196,0.0625,0.125,1,0.2706,0.384801752567433,1,0.135798858730665,0.0625,0,0.074,20.769,0.12,165,64,2636,0.78323,6.12125,0.655491909070694,36.1975,20.0926011613373
"5032",8076,0.77958906190729,0.0625,0.0625,1,0.3751,0.317915061999746,1,0.331016506204469,0.0625,0,0.074,7.64294,0.12,48,64,738,0.7359,0.42125,0.108947890558481,20.5,8.57669600054207
"5033",8077,0.74942637813268,0.0625,0.125,1,0.6514,0.304954387050938,1,0.288249986893416,0.0625,0,0.077,12,0.12,242,64,9044,0.73731,5.20375,0.994139074777773,26.5,11.5511285781335
"5034",8078,0.767331355212012,0.0625,0.125,1,0.2835,0.417219011323155,1,0.458936464114953,0.0625,0,0.018,6.692,0.12,230,64,6183,0.70638,2.59625,0.283847922058879,25.21,14.7349012309453
"5035",8079,0.947000281277575,0.0625,0.0625,1,0.6666,0.284377828889483,1,0.188702571607334,0.0625,0,0.074,1.846,0.12,117,64,5598,0.72344,2.44875,0.261994411063617,25.09625,14.7612590805411
"5036",8080,0.371312123329107,0.0625,0.0625,1,0.536,0.59038970393077,1,0.720767809037095,0.0625,0,0.074,11.307,0.12,128,64,3811,0.7132,1.655,0.193686049353808,25.25,14.8684709560677
"5037",8081,0.838112271404915,0.0625,0.0625,1,0.3675,0.279338305106631,1,0.762764533066456,0.0625,0,0.078,6.461,0.12,38,64,1894,0.79126,0.84375,0.124892811185089,6.42125,3.36935533257371
"5038",8082,0.390754622624649,0.0625,0.0625,1,0.8988,0.774342197620269,1,0.004369022842361,0.0625,0,0.074,2.769,0.12,40,64,1483,0.7714,0.68125,0.096870679627164,4.27875,2.64417655289074
"5039",8083,0.144023786614705,0.0625,0.125,1,0.8304,0.282193387735356,1,0.715177386162276,0.0625,0,0.018,21.23,0.12,180,64,5307,0.74407,2.355,0.293306275808357,0.4375,1.05612161096289
"5040",8084,0.225650925327505,0.0625,0.125,1,0.267,0.73315726673511,1,0.641500696472137,0.0625,0,0.074,11.538,0.12,139,64,2177,0.81363,3.7875,2.85348784072105,18.0225,10.9846096881045
"5041",8085,0.213706056444356,0.0625,0.25,1,0.0927,0.70424769505282,1,0.051359962048686,0.0625,0,0.074,0,0.12,303,64,2916,0.81462,4.23875,3.18332008847905,20.4725,11.6400610577682
"5042",8086,0.506093222289677,0.0625,0.125,1,0.6408,0.801764408760446,1,0.650853750972811,0,0,0.074,1.153,0.12,203,64,1488,0.81844,2.0175,1.5165444744079,12.85125,7.6482218988655
"5043",8087,0.835474677210751,0.0625,0.125,1,0.4966,0.137317807188895,1,0.629840786557558,0,0,0.018,0,0.12,236,64,1855,0.79504,2.49625,1.9196349169271,5.375,6.96803928150319
"5044",8088,0.74393471619686,0.0625,0.25,1,0.9298,0.800511796039093,1,0.130592277388829,0,0,0.074,18.680786,0.12,427,64,4138,0.83434,0.795,0.265276136452996,5.375,6.96803928150319
"5045",8089,0.424211710749869,0.0625,0.125,1,0.0476,0.077703972952654,1,0.078673756504914,0,0,0.018,31.49975,0.12,194,64,3176,0.78583,0.9025,0.32455463990785,22.97125,12.1742907537623
"5046",8090,0.22770799143608,0.0625,0.0625,1,0.8171,0.503191429403806,1,0.561607270744756,0,0,0.074,11.373143,0.12,115,64,1830,0.81425,3.87375,0.415243044149189,24.36125,12.7736642438372
"5047",8091,0.513345038026945,0.0625,0.25,1,0.4591,0.294463346342798,1,0.411481977554079,0,0,0.074,7.6302,0.12,249,64,3332,0.76982,7.49625,0.835616752550393,25.005,12.9941294437142
"5048",8092,0.093277298501953,0.0625,0.0625,1,0.7233,0.785053908969027,1,0.69469181134193,0,0,1,3.640208,0.12,25,64,630,0.79909,1.615,0.186700677173769,109.285,42.8827984161481
"5049",8093,0.980409834274036,0.0625,0.125,1,0.1629,0.403031821035372,1,0.853241967533114,0,0,0.074,12.160476,0.12,183,64,5230,0.70887,2.60125,0.48013205028855,25.91375,11.2566627095753
"5050",8094,0.655113071076004,0.0625,0.0625,1,0.4782,0.534333324171545,1,0.739473054539164,0,0,0.074,6.923,0.12,69,64,2388,0.72928,1.05375,0.146963309318056,24.8275,14.5786808633115
"5051",8095,0.590433115565921,0.0625,0.125,1,0.1932,0.775653166768391,1,0.276417003673698,0,0,0.074,33.275862,0.12,166,64,2084,0.81664,3.3,2.48121514009337,20.00125,11.8560393742117
