X,Y,SP_ID,AGEB_ID,CVEGEO,antiguedad,abastecimi,capacidad,cal_agua,contaminat,crec_urb,desp_agua,desv_agua,efic_serv,elevacion,escasez,falla_in,Falta_in,falta_dren,gasto,health,ingreso,monto,obstruc,pet_del_dr,pet_usr_d,poblacion,ponding,pres_hid,CM,estado,municipio,KMEANS5,PRECIP,ACUIF
-99.0643414797712,19.398698564497,3530,6572,"""900600010202""",64,114,0.29,41,52,100,19,0,98,0,0.0625,0.802,0.0189,0.074,17.23,0.45375,0.74734,12,70,1,0,5166,7.745,2,0.495258,9,6,2,710,2
-99.0604778827842,19.3948979965563,3531,6573,"""900600010217""",64,95,0.29,42,97,100,14,0,0,0,0.0625,0.833,0.0439,0.074,34.461,0.46875,0.78161,78,35,1,0,6783,7.0425,11,0.555453,9,6,2,706,2
-99.1333606907044,19.4008357190744,3532,6574,"""900600010221""",64,1327,0.04,42,98,100,35,0,16,0,0.0625,0.68,0.027,0.018,19.384,2.4075,0.75059,18,74,1,0,6450,5.84625,31,0.265216,9,6,2,743,2
-99.1276741677211,19.4018389690809,3533,6575,"""900600010236""",64,171,0.14,97,13,100,89,0,100,0,0.0625,0.708,0.0274,0.018,18.812,3.88625,0.80881,83,27,1,0,4171,5.3075,33,0.318215,9,6,2,739,2
-99.1276927544944,19.3988046411221,3534,6576,"""900600010240""",64,130,0.32,16,95,100,35,0,14,0,0.0625,0.699,0.0486,0.074,10.2,2.40625,0.78757,80,81,1,0,2634,1.75125,65,0.301367,9,6,2,740,2
-99.1218089195631,19.4026012224001,3535,6577,"""900600010255""",64,149,0.1,10,50,100,57,0,25,0,0.0625,0.73,0.0232,0.018,24.460909,5.26875,0.75502,1,34,1,0,6499,2.63375,69,0.358717,9,6,2,736,2
-99.1198697184533,19.3993679674208,3536,6578,"""090060001026A""",64,89,0.25,24,54,100,37,0,42,0,0.0625,0.731,0.0139,0.074,5.461,0.37125,0.7341,65,21,1,0,3844,2.5525,43,0.36198,9,6,2,735,2
-99.1162760660023,19.4034717717772,3537,6579,"""900600010274""",64,95,0.16,32,44,100,18,0,56,0,0.0625,0.746,0.0086,0.074,28.845667,3.74125,0.67076,37,11,1,0,5069,1.4075,80,0.390265,9,6,2,734,2
-99.1150271149737,19.4000134778149,3538,6580,"""900600010289""",64,35,0.1,12,39,100,66,0,46,0,0.0625,0.754,0.0055,0.074,0.461,0.13375,0.86481,43,69,1,0,1100,1.57375,95,0.404798,9,6,2,733,2
-99.1101603407234,19.4010216969309,3539,6581,"""900600010293""",64,288,0.12,63,13,100,10,0,31,0,0.0625,0.754,0.1429,0.074,19.265923,0.455,0.68335,75,95,1,0,4789,9.83,92,0.405439,9,6,2,731,2
-99.079614597784,19.3957433591921,3540,6582,"""900600010310""",64,105,0.24,21,61,100,50,0,88,0,0.0625,0.719,0.0549,0.074,0,0.61375,0.74942,46,72,1,0,7115,10.04125,4,0.339219,9,6,0,717,2
-99.0739536883401,19.3976542470812,3541,6583,"""900600010325""",64,88,0.12,76,0,100,61,0,94,0,0.0625,0.735,0.0387,0.074,40.615,0.39875,0.75673,28,13,1,0,4592,9.8625,60,0.368787,9,6,0,715,2
-99.0693873468907,19.3988499879505,3542,6584,"""090060001033A""",64,65,0.14,5,86,100,83,0,76,0,0.0625,0.736,0.0448,0.018,12.923,0.3875,0.78519,22,32,1,0,4337,11.625,63,0.371632,9,6,2,713,2
-99.0714760835995,19.3947148657759,3543,6585,"""900600010344""",64,22,0.17,23,79,100,2,0,10,0,0.0625,0.725,0.0157,0.018,26.461,0.3325,0.75803,22,14,1,0,4024,6.27,31,0.349233,9,6,2,713,2
-99.0678176008497,19.3939973489211,3544,6586,"""900600010359""",64,180,0.25,65,17,100,14,0,56,0,0.0625,0.766,0.0096,0.074,0,0.57375,0.75605,95,80,1,0,6622,5.18625,60,0.426806,9,6,2,710,2
-99.0635932452138,19.3929237533047,3545,6587,"""900600010363""",64,340,0.27,47,89,100,80,0,92,0,0.0625,0.797,0.0127,0.075,0,0.37,0.70597,18,64,1,0.2,5753,6.91375,87,0.485802,9,6,2,707,2
-99.1304109824971,19.3939793203463,3546,6588,"""900600010378""",64,84,0.06,16,70,100,18,0,40,0,0.0625,0.673,0.0163,0.018,20.7685,0.22375,0.7141,48,14,1,0,1989,3.42625,60,0.252022,9,6,2,741,2
-99.1279579618713,19.3942804110454,3547,6589,"""900600010382""",64,80,0.28,31,9,100,55,0,8,0,0.0625,0.685,0.0151,0.074,9.230125,0.43375,0.76477,18,47,1,0,2678,3.28375,25,0.273919,9,6,2,740,2
-99.1247127541717,19.3935576238451,3548,6590,"""900600010397""",64,171,0.12,79,86,100,3,0,32,0,0.0625,0.688,0.0148,0.075,9.6915,0.97375,0.71516,56,85,1,0.2,7109,1.795,46,0.280223,9,6,2,738,2
-99.1123720997689,19.3963364361204,3549,6591,"""900600010414""",64,86,9999,35,13,100,36,0,59,0,0.0625,0.745,0.0443,0.074,2.23,0.2825,0.71792,89,54,1,0,3002,3.60375,88,0.388591,9,6,2,731,2
-99.1090357682878,19.3958945750274,3550,6592,"""900600010429""",64,104,9999,24,63,100,93,0,77,0,0.0625,0.75,0.0335,0.018,1,0.28,0.72216,45,70,1,0,2587,2.255,26,0.396848,9,6,0,730,2
-99.1065438169286,19.3956151283803,3551,6593,"""900600010433""",64,205,0.02,28,50,100,17,0,46,0,0.0625,0.756,0.0328,0.074,1.307,0.3,0.70258,14,22,1,0,2879,1.31125,53,0.407922,9,6,0,729,2
-99.1041299821254,19.395486013441,3552,6594,"""900600010448""",64,148,9999,13,15,100,81,0,28,0,0.0625,0.759,0.0217,0.074,1.887636,0.25875,0.69509,46,11,1,0,2534,1.3725,88,0.414868,9,6,0,728,2
-99.1008211392326,19.3953040044386,3553,6595,"""900600010452""",64,88,0.24,64,20,100,55,0,29,0,0.0625,0.763,0.014,0.079,8.923,0.205,0.70616,32,100,1,0.6,2085,1.42,7,0.422594,9,6,4,727,2
-99.097173590687,19.3952992043108,3554,6596,"""900600010467""",33,0,0.27,13,91,100,82,0,86,0,0.0625,0.48,0.0171,0.074,4.461,0,0,58,52,1,0,17,2.22375,98,0.39802,9,6,0,725,2
-99.0933062915611,19.3945918559983,3555,6597,"""900600010471""",64,49,0.1,44,77,100,80,0,70,0,0.0625,0.723,0.1042,1,4.153,0.4,0.72831,88,21,1,0,3788,2.22125,46,0.346276,9,6,0,723,2
-99.0886818966814,19.3929386642783,3556,6598,"""900600010486""",33,37,0.13,47,91,100,68,0,22,0,0.0625,0.437,0.0112,0.074,11.258,0.16875,0.75211,32,38,1,0,1838,0.09625,99,0.316095,9,6,4,721,2
-99.0855136991056,19.3939672661227,3557,6599,"""900600010490""",64,46,0.25,52,54,100,2,0,16,0,0.0625,0.724,0.0107,0.074,34.153167,0.32,0.73185,44,8,1,0,3996,2.125,2,0.348591,9,6,0,719,2
-99.0823837317783,19.3919608258343,3558,6600,"""900600010503""",64,59,9999,22,0,100,97,0,1,0,0.0625,0.713,0.0218,0.076,24.0608,0.2825,0.74009,77,100,1,0.3,4587,8.06125,51,0.327587,9,6,0,717,2
-99.0757560176133,19.3906425964981,3559,6601,"""900600010518""",64,77,0.02,0,8,100,95,0,41,0,0.0625,0.72,0.0244,1,35.076,0.47,0.76703,13,83,1,0,5257,11.61125,81,0.341199,9,6,0,713,2
-99.0723130168076,19.3891867600118,3560,6602,"""900600010522""",64,38,0.12,71,42,100,78,0,29,0,0.0625,0.718,0.0157,0.018,12.307,0.31,0.77814,13,3,1,0,3345,6.79625,12,0.335927,9,6,2,711,2
-99.0697048478485,19.3887876792697,3561,6603,"""900600010537""",64,65,0.1,35,77,100,33,0,14,0,0.0625,0.732,0.0241,0.018,4.923,0.40375,0.73823,56,79,1,0,4427,0.03625,63,0.362399,9,6,2,709,2
-99.0679395252629,19.386934330187,3562,6604,"""900600010541""",33,165,0.06,53,82,100,87,0,64,0,0.0625,0.455,0.03,0.074,8.34575,0.31125,0.72325,17,83,1,0,3630,8.5475,2,0.350432,9,6,2,707,2
-99.0648133253873,19.3883010518171,3563,6605,"""900600010556""",64,45,0.14,74,8,100,66,0,52,0,0.0625,0.717,0.0326,0.074,0,0.38375,0.77026,62,78,1,0,4487,11.625,63,0.335565,9,6,2,706,2
-99.1184850190762,19.393567584453,3564,6606,"""900600010575""",64,462,0.03,53,17,100,14,0,98,0,0.0625,0.717,0.0366,1,2.320706,0.65375,0.69522,12,26,1,0.2,7049,1.04,41,0.334003,9,6,2,734,2
-99.1152128897372,19.3900813127897,3565,6607,"""090060001058A""",64,167,0.08,90,1,100,15,0,93,0,0.0625,0.714,0.0254,0.076,6.487,0.47875,0.72426,25,60,1,0.3,4962,0.44375,61,0.329679,9,6,2,732,2
-99.1116613509439,19.3900159377559,3566,6608,"""900600010594""",64,83,0.17,89,10,100,41,0,97,0,0.0625,0.719,0.0127,0.074,2.23,0.37,0.70687,13,7,1,0,3097,3.94875,22,0.339554,9,6,0,731,2
-99.110486145062,19.392192540187,3567,6609,"""900600010607""",64,126,9999,99,46,100,8,0,54,0,0.0625,0.731,1,0.018,0.307,0.72375,0.72964,86,37,1,0,7219,3.08,10,0.360474,9,6,0,730,2
-99.1062809431884,19.3915190744642,3568,6610,"""900600010611""",64,244,9999,9,8,100,79,0,76,0,0.0625,0.736,0.0113,0.074,0.153,0.72875,0.72674,0,51,1,0,5946,1.41875,16,0.371799,9,6,2,728,2
-99.1065232712717,19.3883547166857,3569,6611,"""900600010626""",33,58,0.14,90,26,100,24,0,5,0,0.0625,0.451,0.013,0.018,1,0.2125,0.72581,100,66,1,0,2048,4.29125,99,0.343849,9,6,2,728,2
-99.1017445338577,19.3932068270616,3570,6612,"""900600010630""",64,172,9999,30,36,100,22,0,13,0,0.0625,0.755,0.0058,1,1.076,0.25875,0.67697,42,94,1,0,2591,5.83875,68,0.407113,9,6,2,727,2
-99.1026163578298,19.3905007937534,3571,6613,"""900600010645""",64,72,9999,84,49,100,32,0,93,0,0.0625,0.745,0.0089,0.018,0,0.23375,0.71676,20,19,1,0,2347,1.565,66,0.388536,9,6,2,727,2
-99.1007576397213,19.3898178324688,3572,6614,"""090060001065A""",33,92,0.28,13,21,100,26,0,12,0,0.0625,0.475,0.0115,0.074,5.846,0.2125,0.73488,61,23,1,0,2104,4.99875,22,0.388033,9,6,2,726,2
-99.1032775558146,19.3881970830814,3573,6615,"""900600010664""",33,89,0.05,4,2,100,61,0,8,0,0.0625,0.461,0.0332,0.074,3.2305,0.5125,0.80412,44,100,1,0,4299,0.4625,92,0.363124,9,6,2,726,2
-99.098386787331,19.3920555250298,3574,6616,"""900600010679""",64,63,0.53,14,64,100,74,0,72,0,0.0625,0.743,0.0336,0.074,3.538,0.2575,0.71002,57,61,1,0,2735,0.6475,93,0.384296,9,6,2,725,2
-99.0989587017223,19.3879908108235,3575,6617,"""900600010683""",64,128,0.23,72,92,100,57,0,0,0,0.0625,0.737,0.0098,0.074,4.615,0.40125,0.71806,77,21,1,0,4156,1.215,73,0.372413,9,6,2,724,2
-99.0964548093375,19.3916154269514,3576,6618,"""900600010698""",64,10,0.29,57,75,100,5,0,61,0,0.0625,0.729,0.0254,0.018,0,0.3075,0.72891,51,100,1,0,3131,2.25,77,0.358494,9,6,0,723,2
-99.0957841781618,19.3881387784416,3577,6619,"""900600010700""",33,42,0.04,87,69,100,17,0,46,0,0.0625,0.451,0.0238,0.074,0,0.375,0.68468,1,9,1,0,3933,2.28625,47,0.342483,9,6,2,722,2
-99.0947405347198,19.3915188435366,3578,6620,"""900600010715""",64,19,0.19,84,12,100,7,0,37,0,0.0625,0.715,0.0138,0.074,0,0.24375,0.70515,95,90,1,0,2486,2.25,93,0.330767,9,6,0,723,2
-99.0930943773298,19.391436875618,3579,6621,"""090060001072A""",64,39,0.33,26,92,100,47,0,65,0,0.0625,0.71,0.014,0.074,0,0.2975,0.71729,70,69,1,0,3084,0.74375,41,0.322259,9,6,0,722,2
-99.0914344680505,19.3907395874159,3580,6622,"""900600010734""",33,93,0.04,48,74,100,56,0,65,0,0.0625,0.436,0.0229,0.018,0,0.30625,0.67572,100,93,1,0,3189,0.62125,11,0.314031,9,6,0,721,2
-99.1312811458839,19.3886232189283,3581,6623,"""900600010749""",64,137,0.12,44,96,100,97,0,39,0,0.0625,0.664,0.0249,0.074,8.461,0.42875,0.83725,60,61,1,0,2656,1.09625,50,0.235035,9,6,2,742,2
-99.1283279873219,19.3882750009908,3582,6624,"""900600010753""",64,104,0.2,29,19,100,29,0,100,0,0.0625,0.673,0.0074,0.018,12.307,0.505,0.81413,90,4,1,0,2225,0.1275,24,0.251409,9,6,2,740,2
-99.1261821081825,19.3877286416842,3583,6625,"""900600010768""",64,102,0.03,8,9,100,28,0,58,0,0.0625,0.674,0.0069,0.084,0,0.4425,0.75734,64,35,1,1.1,2188,0.04875,97,0.253808,9,6,4,739,2
-99.1239615543655,19.3880329131772,3584,6626,"""900600010772""",64,104,0.18,43,97,100,40,0,92,0,0.0625,0.673,0,0.018,3.461,0.52125,0.82091,63,77,1,0,2176,1.1725,96,0.252134,9,6,2,737,2
-99.1201433920105,19.389513315684,3585,6627,"""900600010787""",64,135,0.13,24,40,100,67,0,34,0,0.0625,0.692,0.0461,0.074,17.692,0.59375,0.71767,81,44,1,0,4987,0.28,28,0.288006,9,6,2,735,2
-99.1169018869182,19.3875810732289,3586,6628,"""900600010791""",64,28,0.07,2,16,100,55,0,54,0,0.0625,0.705,0.0183,0.018,0.769,0.19875,0.74735,64,95,1,0,1760,0.05625,35,0.312497,9,6,2,733,2
-99.1156655736695,19.3839537562527,3587,6629,"""900600010804""",33,42,0.1,20,0,100,39,0,6,0,0.0625,0.413,0.0213,1,0,0.53,0.71522,75,86,1,0,4723,0.1225,92,0.27152,9,6,0,732,2
-99.1097101022951,19.3862902958298,3588,6630,"""900600010823""",33,109,0.3,30,14,100,56,0,45,0,0.0625,0.426,0.0122,0.074,1.692,0.43625,0.83412,20,93,1,0,3584,0.0075,44,0.2959,9,6,4,730,2
-99.1058573084485,19.3854739799173,3589,6631,"""900600010838""",33,109,0.25,100,3,100,52,0,17,0,0.0625,0.428,0.0039,0.074,0.976154,0.3175,0.81786,29,80,1,0,3010,0,84,0.30053,9,6,2,727,2
-99.1023348451035,19.3848094089872,3590,6632,"""900600010842""",33,43,0.22,69,79,100,19,0,41,0,0.0625,0.437,0.0108,0.074,3.384,0.23875,0.85084,42,23,1,0,2166,0,82,0.317043,9,6,2,725,2
-99.1323845328131,19.3840715184489,3591,6633,"""900600010876""",64,93,0.2,49,77,100,55,0,51,0,0.0625,0.655,0.0079,0.074,8.076,0.37875,0.86814,81,31,1,0,1830,1.52,55,0.217294,9,6,2,744,2
-99.1288673162184,19.383281896089,3592,6634,"""900600010880""",64,163,0.31,62,69,100,7,0,38,0,0.0625,0.667,0.0105,0.074,19.615,0.43375,0.8145,52,22,1,0,1918,1.54625,73,0.240056,9,6,4,742,2
-99.1250370821719,19.3827445375994,3593,6635,"""900600010895""",64,131,0.06,32,6,100,78,0,52,0,0.0625,0.671,0.0193,0.074,5.384,0.6775,0.85355,11,61,1,0,2427,1.54875,83,0.24848,9,6,4,738,2
-99.1232550759729,19.3842934415241,3594,6636,"""900600010908""",64,98,0.19,30,23,100,1,0,79,0,0.0625,0.676,0.0106,0.074,4.615,0.5025,0.82426,86,45,1,0,1413,0.02375,79,0.257378,9,6,4,737,2
-99.109489953024,19.3830727831649,3595,6637,"""900600010927""",33,330,0.05,39,0,100,53,0,8,0,0.0625,0.407,0.0155,0.074,2.181091,0.33,0.71602,83,28,1,0,3045,4.1825,40,0.258996,9,6,4,729,2
-99.106832080849,19.3823698731369,3596,6638,"""900600010931""",33,168,0.2,33,27,100,65,0,89,0,0.0625,0.405,0.0102,0.074,0,0.59625,0.78108,42,75,1,0,3320,0.26,40,0.255397,9,6,4,728,2
-99.1031048728131,19.3820537320058,3597,6639,"""900600010946""",33,54,0.31,35,91,100,44,0,17,0,0.0625,0.417,0.0178,0.074,3.537714,0.24125,0.83079,93,40,1,0,2536,0.1175,48,0.279107,9,6,2,726,2
-99.1331045933796,19.3792905875319,3598,6640,"""900600010950""",64,148,0.14,27,63,100,98,0,36,0,0.0625,0.644,0.0097,0.074,13.076,0.555,0.84078,87,84,1,0,2442,1.34125,61,0.195844,9,6,4,745,2
-99.1297920877252,19.3791998148673,3599,6641,"""900600010965""",64,195,0.32,31,13,100,63,0,56,0,0.0625,0.651,0.0137,0.074,16.538,0.36625,0.79673,18,28,1,0,1709,0.2475,21,0.208926,9,6,4,743,2
-99.1269985216891,19.3789038368379,3600,6642,"""090060001097A""",64,174,0.23,40,43,100,77,0,52,0,0.0625,0.655,0.0125,0.074,8.461,0.35,0.79654,96,18,1,0,1476,0.3225,21,0.217796,9,6,4,741,2
-99.1239951489569,19.3779204626082,3601,6643,"""900600010984""",64,99,0.05,86,86,100,8,0,81,0,0.0625,0.658,0.0096,0.074,11.923,0.7475,0.84833,2,26,1,0,1837,0.2475,27,0.222176,9,6,4,739,2
-99.0611358602146,19.3890141594532,3602,6644,"""900600010999""",64,5,0.23,58,50,100,47,0,38,0,0.0625,0.739,0.0064,0.074,4.923,0.06875,0.8159,17,51,1,0,948,2.68625,0,0.376206,9,6,2,704,2
-99.0626803416385,19.3859804999919,3603,6645,"""900600011003""",33,15,0.13,24,25,100,80,0,86,0,0.0625,0.437,0.0098,0.079,8.615,0.18375,0.8053,59,65,1,0.6,2543,1.7375,66,0.317043,9,6,2,704,2
-99.0922007813147,19.3882962193988,3604,6646,"""900600011018""",33,7,0.17,69,57,100,46,0,21,0,0.0625,0.437,0.0142,0.074,7.692308,0.2325,0.75139,79,74,1,0,2322,0.82875,76,0.316513,9,6,2,721,2
-99.0635497492436,19.3837826952614,3605,6647,"""900600011022""",33,15,0.04,21,65,100,90,0,28,0,0.0625,0.438,0.0166,0.082,14.222222,0.13375,0.80706,26,46,1,0.9,1996,1.61,83,0.319107,9,6,2,704,2
-99.0938521295906,19.3855454608705,3606,6648,"""900600011037""",33,15,0.11,61,9,100,46,0,53,0,0.0625,0.444,0.028,0.074,6.204417,0.2525,0.74179,52,90,1,0,2563,0.94375,84,0.329233,9,6,2,721,2
-99.1134469712534,19.3868448590483,3607,6649,"""900600011041""",33,79,0.12,90,38,100,45,0,42,0,0.0625,0.433,0.0142,1,4.384,0.49875,0.73029,83,16,1,0,4441,0.045,10,0.309568,9,6,0,731,2
-99.1210547052835,19.3845808507579,3608,6650,"""900600011056""",33,240,0.2,71,28,100,68,0,22,0,0.0625,0.413,0.0292,0.074,13.461,0.63,0.69162,21,87,1,0,3696,0.18125,32,0.27205,9,6,0,736,2
-99.118591076875,19.3846171585014,3609,6651,"""900600011060""",33,34,9999,41,88,100,28,0,47,0,0.0625,0.417,0.0314,1,0,0.39375,0.69827,21,67,1,0,3497,0,20,0.279498,9,6,0,734,2
-99.1125112780346,19.3833803197357,3610,6652,"""900600011075""",33,66,0.01,56,73,100,94,0,93,0,0.0625,0.412,0.0402,0.074,3.333167,0.34,0.71985,50,57,1,0,3080,0.00875,4,0.269038,9,6,0,731,2
-99.095369738338,19.3823489811904,3611,6653,"""090060001108A""",33,31,0.14,40,32,100,42,0,85,0,0.0625,0.441,0.0576,0.018,7.9484,0.34875,0.69175,6,34,1,0,4180,0.00875,18,0.323877,9,6,2,721,2
-99.0961423672687,19.3997702861459,3612,6654,"""900600011094""",64,146,0.21,72,79,100,70,0,68,0,0.0625,0.776,0.0164,0.074,8.615,0.41625,0.78375,22,42,1,0,3703,4.57,41,0.446499,9,6,2,726,2
-99.0916867303632,19.3977487368049,3613,6655,"""900600011107""",64,179,0.1,37,84,100,15,0,63,0,0.0625,0.752,0.0234,0.074,6.923,0.3775,0.71692,97,11,1,0,3934,0,59,0.401562,9,6,0,723,2
-99.1216899490094,19.3968270328359,3614,6656,"""900600011111""",64,42,0.1,36,79,100,93,0,77,0,0.0625,0.709,0.0119,0.074,2.23,0.2075,0.84328,85,38,1,0,1508,3.82875,25,0.319358,9,6,2,736,2
-99.1170772105242,19.3966279535765,3615,6657,"""900600011126""",64,88,9999,38,62,100,94,0,15,0,0.0625,0.733,0.0075,0.018,1.461,0.4075,0.74043,3,35,1,0,4228,0.01125,31,0.364519,9,6,2,734,2
-99.0982056841992,19.3846646963422,3616,6658,"""900600011130""",33,42,0.27,1,59,100,59,0,29,0,0.0625,0.45,0.0136,0.018,4.923,0.2775,0.71876,0,86,1,0,3501,0.6875,35,0.34106,9,6,2,723,2
-99.0980298149702,19.3807676443939,3617,6659,"""090060001115A""",33,48,0.3,35,53,100,71,0,36,0,0.0625,0.427,0.0189,0.074,0,0.17125,0.68521,77,3,1,0,2021,0.60875,61,0.297434,9,6,2,722,2
-99.0993560649754,19.3819384473722,3618,6660,"""900600011164""",33,11,0.11,52,6,100,11,0,3,0,0.0625,0.429,0.0171,0.074,2,0.06875,0.70061,80,71,1,0,865,0.20375,43,0.301646,9,6,2,723,2
-99.0664314117649,19.4108554489593,3619,6661,"""900600011179""",64,137,0.08,23,1,100,19,0,52,0,0.0625,0.851,0.0073,0.075,6.6456,0.97875,0.78762,92,1,1,0.2,6536,13.625,27,0.589261,9,6,2,717,2
-99.0668577588523,19.4069368410073,3620,6662,"""900600011183""",64,39,0.03,11,63,100,16,0,75,0,0.0625,0.782,0.0062,0.074,0,0.22625,0.80194,54,41,1,0,1524,3.7025,52,0.458884,9,6,2,716,2
-99.0736013583037,19.4089225681663,3621,6663,"""900600011198""",64,72,0.45,9,54,100,22,0,75,0,0.0625,0.838,1,0.074,33.036263,0.1825,0.80429,57,57,1,0,2006,6.77125,35,0.563654,9,6,4,720,2
-99.071251051445,19.4087616341197,3622,6664,"""900600011200""",64,179,0.08,45,47,100,79,0,55,0,0.0625,0.835,0.012,0.018,43.692,0.5275,0.80708,85,72,1,0,3552,4.515,49,0.557964,9,6,4,719,2
-99.0534793212335,19.3972038681111,3623,6665,"""900700010017""",64,193,0.2,64,50,100,75,0,16,0,0.0625,0.867,0.0122,0.018,33.846,0.365,0.73885,90,94,1,0,5904,5.1975,45,0.618996,9,7,0,703,2
-99.0566556347059,19.3929014851773,3624,6666,"""900700010021""",33,56,0.1,41,82,100,94,0,39,0,0.0625,0.534,0.0127,0.075,33.846,0.42125,0.75426,84,44,1,0.2,7362,3.0425,30,0.501227,9,7,0,703,2
-99.0519286704432,19.3902202002976,3625,6667,"""900700010036""",33,122,0.06,34,6,100,28,0,51,0,0.0625,0.547,0.0106,0.075,24,0.6,0.78806,70,17,1,0.2,9472,2.71625,23,0.526025,9,7,0,699,2
-99.0465685275152,19.3937017371611,3626,6668,"""900700010040""",33,161,0.14,52,83,100,53,0,97,0,0.0625,0.639,0.0068,0.074,22.769,0.2075,0.72363,7,97,1,0,3795,4.71375,21,0.700307,9,7,0,697,2
-99.0822399668343,19.3900536212923,3627,6669,"""900700010055""",33,45,9999,19,21,100,30,0,24,0,0.0625,0.442,0.004,0.074,8.6535,0.32125,0.88,15,71,1,0,2908,1.03625,18,0.325356,9,7,4,716,2
-99.058477187494,19.3872800710337,3628,6670,"""090070001006A""",33,86,0.07,67,34,100,88,0,13,0,0.0625,0.476,0.0226,0.081,7.384,0.18,0.71739,43,18,1,0.8,3207,0.3625,59,0.3906,9,7,0,702,2
-99.0474043648816,19.3899475050846,3629,6671,"""900700010074""",33,24,0.08,78,62,100,62,0,38,0,0.0625,0.585,0.0194,0.018,6.153,0.16,0.74034,93,32,1,0,2598,0.61,27,0.596457,9,7,0,696,2
-99.0427173503998,19.3917337272347,3630,6672,"""900700010089""",33,96,0.12,27,39,100,76,0,97,0,0.0625,0.649,0.0349,0.074,12.923,0.13625,0.75063,63,62,1,0,2371,4.38375,97,0.719526,9,7,4,694,2
-99.088387621282,19.3883935499579,3631,6673,"""900700010093""",33,91,0.05,1,36,100,5,0,30,0,0.0625,0.433,0.0228,0.018,8.804,0.1475,0.87271,67,75,1,0,1380,2.7575,67,0.309847,9,7,4,719,2
-99.0855001475555,19.3877260194935,3632,6674,"""900700010106""",33,28,9999,47,19,100,50,0,95,0,0.0625,0.435,0.0128,0.074,0,0.1275,0.9174,69,30,1,0,1242,1.1925,21,0.312692,9,7,4,717,2
-99.082509080061,19.3869965872066,3633,6675,"""900700010110""",33,66,9999,86,30,100,50,0,82,0,0.0625,0.442,0.0244,0.018,2.153,0.14625,0.87433,32,79,1,0,1795,1.025,78,0.325662,9,7,4,716,2
-99.0547669866433,19.3854337558436,3634,6676,"""090070001013A""",33,96,9999,67,49,100,1,0,56,0,0.0625,0.455,0.0135,0.074,0,0.18375,0.73549,78,16,1,0,3124,3.09875,13,0.350823,9,7,0,699,2
-99.0490309940368,19.3871970591635,3635,6677,"""900700010144""",33,98,9999,11,83,100,90,0,79,0,0.0625,0.493,0.0234,0.074,0,0.1225,0.68466,49,75,1,0,1996,0.24,15,0.422232,9,7,0,696,2
-99.0361939617009,19.388378778534,3636,6678,"""900700010178""",33,112,0.11,94,83,100,9,0,50,0,0.0625,0.633,0.0328,0.018,30.153,0.16125,0.70443,56,28,1,0,3009,6.38625,35,0.687559,9,7,0,687,2
-99.0895863496377,19.3850231089573,3637,6679,"""900700010182""",33,75,0.02,39,17,100,23,0,66,0,0.0625,0.434,0.0098,0.074,10.316118,0.26,0.89644,93,54,1,0,2463,0.72125,64,0.310516,9,7,2,718,2
-99.0854234903443,19.3841922970142,3638,6680,"""900700010197""",33,74,9999,59,53,100,23,0,58,0,0.0625,0.433,0.0119,0.074,2.769,0.2425,0.88178,6,33,1,0,2294,2.38,93,0.310042,9,7,2,716,2
-99.0636993866213,19.3789555941776,3639,6681,"""900700010214""",33,232,9999,46,85,100,4,0,69,0,0.0625,0.426,0.0214,0.076,15.384,0.3,0.65078,89,35,1,0.3,6432,2.02625,85,0.296597,9,7,2,702,2
-99.0580199063,19.3827733455238,3640,6682,"""900700010229""",33,0,0.15,38,73,100,8,0,67,0,0.0625,0.448,0.0182,0,9.284294,0,0,83,98,0,0,0,1.3625,74,0.33749,9,7,3,701,2
-99.0538392522898,19.3822348341309,3641,6683,"""900700010233""",33,19,9999,69,97,100,86,0,16,0,0.0625,0.441,0.0139,0.074,0,0.13,0.74836,84,41,1,0,2076,0.13125,11,0.323626,9,7,4,698,2
-99.0519078316385,19.382449118285,3642,6684,"""900700010248""",33,38,9999,49,91,100,81,0,28,0,0.0625,0.438,0.0193,0.074,0,0.11,0.73309,83,33,1,0,1811,0,59,0.317908,9,7,4,697,2
-99.0505033619785,19.3847759928844,3643,6685,"""900700010252""",33,94,9999,19,64,100,80,0,59,0,0.0625,0.453,0.0129,0.018,0,0.20375,0.72363,74,5,1,0,3584,0,51,0.347615,9,7,0,696,2
-99.0284141248741,19.3843859703785,3644,6686,"""900700010271""",33,148,0.02,92,79,100,71,0,20,0,0.0625,0.682,0.0118,0.074,18.461,0.30375,0.71822,91,65,1,0,4715,4.1225,67,0.781534,9,7,0,681,2
-99.0340038695961,19.3831780897181,3645,6687,"""900700010286""",33,42,0.21,2,94,100,34,0,52,0,0.0625,0.571,0.0082,0.074,28.923,0.21,0.80267,77,43,1,0,2486,6.3975,23,0.57046,9,7,4,685,2
-99.0352399489367,19.3817083293258,3646,6688,"""900700010290""",33,0,9999,2,73,100,21,0,55,0,0.0625,0.547,0.0138,0.074,0,0.16125,0.79532,71,37,1,0,1676,6.875,66,0.52477,9,7,4,685,2
-99.0354279836314,19.3805931848715,3647,6689,"""900700010303""",33,3,9999,9,45,100,100,0,85,0,0.0625,0.429,0.0157,0.074,0,0.10375,0.80416,97,16,1,0,1103,3.98875,24,0.301255,9,7,4,685,2
